cnt,material,product_uid
1,Vinyl,103076.0
1,Plastic,103077.0
1,Vitreous China,103078.0
1,Polyester,103079.0
1,Plastic,103080.0
1,Metal,103081.0
1,Laminated Particle Board,103084.0
1,Steel,103085.0
1,Stainless Steel,103097.0
1,Plastic,103102.0
1,hdf,103104.0
1,Resin,103106.0
1,Wood,103108.0
1,Fiberglass,103109.0
1,Steel,103110.0
1,Wood,103117.0
1,Concrete,103118.0
1,Aluminum,103126.0
1,Wood,103131.0
1,Steel,103134.0
1,Vinyl,103135.0
1,Steel,103139.0
1,Plastic,103140.0
1,Polyester,103143.0
1,Aluminum,103145.0
1,Laminate,103146.0
1,Wood,103153.0
1,Laminate,103155.0
1,mdf,103159.0
1,wood,103160.0
1,Stainless Steel,103161.0
1,Nylon,103163.0
1,Plastic,103166.0
1,Fiberglass,103177.0
1,Wood,103181.0
1,Galvanized Steel,103182.0
1,Plastic,103183.0
1,Foam,103184.0
1,Composite,103185.0
1,Polypropylene,103190.0
1,Vitreous China,103197.0
1,Concrete,103205.0
1,Wood,103206.0
1,Steel,103208.0
1,"MDF, Steel",103210.0
1,Plastic,103213.0
1,Fabric,103215.0
1,Plastic,103216.0
1,Plastic,103219.0
1,"Metal, MDF w/ Veneer, Rattan",103220.0
1,Steel,103223.0
1,Plastic,103224.0
1,Laminate,103228.0
1,Aluminum,103229.0
1,Plastic,103233.0
1,Vitreous China,103235.0
1,Fiberglass,103236.0
1,Composite,103242.0
1,Foam,103245.0
1,Zinc,103246.0
1,Fabric,103248.0
1,Steel,103250.0
2,abs ABS Plastic,103253.0
1,Steel,103256.0
1,Steel,103260.0
1,Laminate,103261.0
1,Steel,103264.0
1,Steel,103268.0
1,Steel,103269.0
1,Wood,103270.0
1,Wood,103277.0
1,Aluminum,103280.0
1,Steel,103286.0
1,Vinyl,103288.0
1,Nylon,103294.0
1,Metal,103302.0
1,Steel,103305.0
1,Plastic,103307.0
1,Iron,103308.0
1,Steel,103310.0
1,Steel,103313.0
1,Bamboo,103314.0
1,Nylon,103316.0
1,Acrylic,103320.0
1,Plastic,103322.0
1,Wood,103323.0
1,Plastic,103329.0
1,Breathable Polyethylene,103330.0
1,Wood,103332.0
1,Composite,103338.0
1,Composite,103339.0
1,Metal,103342.0
1,Composite,103352.0
1,Steel,103355.0
1,Polypropylene,103359.0
1,Metal,103369.0
1,Plastic,103371.0
1,Acrylic,103374.0
1,Solid Brass,103376.0
1,Wrought Iron,103377.0
1,Steel,103379.0
1,Aluminum,103382.0
1,Laminate,103385.0
1,LAMINATED PARTICLE BOARD,103387.0
1,Steel,103390.0
1,Nylon,103393.0
1,Steel,103396.0
1,Steel,103402.0
1,PVC,103403.0
1,Wood,103404.0
1,Brass/Porcelain,103407.0
1,Steel,103408.0
1,Steel,103409.0
1,Steel,103410.0
1,Plastic,103415.0
1,Metal,103416.0
1,Steel,103417.0
1,Steel,103421.0
1,Plastic,103423.0
1,Cast Iron,103424.0
1,Polyester,103431.0
1,Steel,103436.0
1,Wood,103437.0
1,Steel,103441.0
1,Composite,103442.0
1,Nylon,103443.0
1,Steel,103444.0
1,Wood,103446.0
1,Vinyl,103447.0
1,Glass,103448.0
1,hdf,103452.0
1,Ceramic,103453.0
1,Wood,103456.0
1,Plastic,103457.0
1,Fiberglass,103458.0
1,Aluminum,103465.0
1,Composite,103466.0
1,Composite,103468.0
1,Steel,103476.0
1,Stainless Steel,103477.0
1,Plastic,103485.0
1,Aluminum,103486.0
1,Nylon,103503.0
1,MDF / Composite Wood,103509.0
1,Polymer,103511.0
1,Laminate,103512.0
1,Wood,103515.0
1,Metal,103516.0
1,Plastic,103533.0
1,Brass,103536.0
1,Galvanized Steel,103545.0
1,Vinyl,103546.0
1,Metal,103547.0
1,Metal,103558.0
1,Composite,103560.0
1,Wood,103567.0
1,Stainless Steel,103580.0
1,Plastic,103590.0
1,Metal,103594.0
1,Metal,103596.0
1,PVC,103599.0
1,Alloy,103600.0
1,Nylon,103605.0
1,Resin,103610.0
1,Steel,103611.0
1,Galvanized Steel,103618.0
1,Galvanized Steel,103621.0
1,Solid Brass,103628.0
1,Steel,103629.0
1,PVC,103632.0
1,Steel,103635.0
1,Plastic,103640.0
1,PVC,103641.0
1,Vinyl,103653.0
1,Cast Iron,103660.0
1,PVC,103664.0
1,Steel,103668.0
1,Concrete,103671.0
1,Laminate,103674.0
1,Polypropylene,103678.0
1,Steel,103679.0
1,Polyethylene,103681.0
1,Resin,103682.0
1,Wood,103683.0
1,Composite,103686.0
1,Particle Board,103691.0
1,Wood,103692.0
1,Metal,103697.0
1,Stainless Steel,103704.0
1,Composite,103705.0
1,Mortar,103708.0
1,Steel,103731.0
1,Vinyl,103760.0
1,Thermoplastic,103766.0
1,Thermoplastic,103779.0
1,Rubber,103781.0
1,Polyurethane,103783.0
1,PVC,103786.0
1,Fiberboard,103793.0
1,Steel,103794.0
1,Steel,103806.0
1,Fiberboard,103807.0
1,Composite,103808.0
1,Brass,103817.0
1,Metal,103819.0
1,PVC,103823.0
1,Wire,103829.0
1,Metal,103836.0
1,Thermoplastic,103841.0
1,Metal,103850.0
1,Plastic,103853.0
1,Fabric,103855.0
1,Cast Iron,103858.0
1,Vinyl,103863.0
1,Galvanized Steel,103872.0
1,Solid Brass,103887.0
1,PVC,103889.0
1,Metal,103892.0
1,Concrete,103901.0
1,Polyester,103915.0
1,mdf,103918.0
1,Laminate,103927.0
1,Wood,103931.0
1,Stainless Steel,103933.0
1,Various,103938.0
1,Cloth,103946.0
1,Fiberglass,103957.0
1,Steel,103960.0
1,Wood,103972.0
1,Steel,103979.0
1,Thermoplastic,103987.0
1,"Faux Marble Paper Veneer, Metal, Fabric",103992.0
1,Metal,103993.0
1,Solid Brass,104017.0
1,Melamine,104019.0
1,Steel,104024.0
1,Wood,104028.0
1,Composite,104033.0
1,Steel,104041.0
1,Metal,104046.0
1,Steel,104054.0
1,Brass,104064.0
1,Metal,104069.0
1,Aluminum,104075.0
1,Galvanized Steel,104079.0
1,Polyethelyne,104090.0
1,Steel,104092.0
1,Concrete,104125.0
1,Vinyl,104138.0
1,Polycarbonate,104159.0
1,Metal,104162.0
1,Wood,104166.0
1,Steel,104169.0
1,Wood,104172.0
1,Steel,104175.0
1,Laminate,104177.0
1,Plastic,104178.0
1,Rubber,104182.0
1,Metal,104183.0
1,Glass,104189.0
1,Metal,104190.0
1,Galvanized Steel,104199.0
1,Vinyl,104203.0
1,Steel,104212.0
1,Steel,104219.0
1,Galvanized Steel,104227.0
1,Vinyl,104229.0
1,Steel,104240.0
1,100% post industrial recycled synthetic fibers with all natural rubber,104242.0
1,Composite,104249.0
1,Metal,104260.0
1,Composite,104263.0
1,Vinyl,104267.0
1,Brass,104268.0
1,Plastic,104270.0
1,Steel,104279.0
1,Metal,104285.0
1,Polyethylene,104286.0
1,Brass,104296.0
1,Wood,104302.0
1,Resin,104305.0
1,Cedar,104309.0
1,Metal,104315.0
1,Galvanized Steel,104320.0
1,Brass,104321.0
1,Plastic,104327.0
1,Metal,104329.0
1,PVC,104331.0
1,PVC,104333.0
1,Composite,104338.0
1,Resin,104340.0
1,Solid Brass,104348.0
1,Wood,104350.0
1,PVC,104352.0
1,Polyurethane,104356.0
1,Wood,104360.0
1,Vinyl,104364.0
1,Aluminum,104373.0
1,Glass,104377.0
1,Wood,104380.0
1,Wood,104384.0
1,Wood,104399.0
1,Polyethylene,104408.0
1,Particle Board,104411.0
1,PVC,104414.0
2,Stainless steel Stainless Steel,104417.0
1,Brass,104418.0
1,Rubber,104420.0
1,Metal,104431.0
1,Iron,104433.0
1,Wood,104450.0
1,Stainless Steel,104454.0
1,Metal,104469.0
1,Wood,104470.0
1,Wood,104472.0
1,Metal,104477.0
1,Wood,104483.0
1,Wood,104486.0
1,PVC,104497.0
1,Metal,104500.0
1,PVC,104502.0
1,Vinyl,104503.0
1,Nylon,104507.0
1,Galvanized Steel,104508.0
1,Vinyl,104513.0
1,Steel,104517.0
1,Galvanized Steel,104518.0
1,Steel,104521.0
1,Polymer,104527.0
1,Plastic,104532.0
1,Polyethylene,104534.0
1,Vinyl,104535.0
1,Metal,104538.0
1,Steel,104542.0
1,Vitreous China,104545.0
1,Metal,104547.0
1,Wood,104553.0
1,Steel,104565.0
1,"nylon, metal",104568.0
1,Plastic,104591.0
1,Metal,104594.0
1,Stainless Steel,104595.0
1,Faux wood,104612.0
1,frp,104631.0
1,PVC,104632.0
1,PVC,104635.0
1,Vinyl,104638.0
1,Plastic,104639.0
1,Metal,104645.0
1,Plastic,104668.0
1,Steel,104681.0
1,Metal,104688.0
1,Stainless Steel,104689.0
1,Vinyl,104702.0
1,Acrylic,104703.0
1,Galvanized Steel,104720.0
1,Steel,104738.0
1,Plastic,104741.0
1,Wood,104746.0
1,Plastic,104750.0
1,Wood,104758.0
1,Cedar,104774.0
1,Metal,104781.0
1,Plastic,104792.0
1,Metal,104793.0
1,Wood,104795.0
1,Vinyl,104812.0
1,Galvanized Steel,104815.0
1,Manufactured from certified Environmentally Preferred laminated particle panels,104824.0
1,Wood,104830.0
1,Cedar,104836.0
1,Granite,104849.0
1,Vinyl,104850.0
1,Laminate,104851.0
1,Steel,104857.0
1,Wood,104863.0
1,Porcelain-Coated Steel,104865.0
1,Multi-Surface,104872.0
1,Cement,104881.0
1,Aluminum,104884.0
1,Brass,104891.0
1,Steel,104892.0
1,Steel,104894.0
1,Constructed of Composite Board and highly durable PVC laminate,104901.0
1,Plastic,104916.0
1,Brass,104917.0
1,Galvanized Steel,104919.0
1,Metal,104923.0
1,Composite,104926.0
1,Fabric,104927.0
1,Galvanized Steel,104935.0
1,430 stainless steel,104937.0
1,Metal,104944.0
1,Wood,104948.0
1,Metal,104954.0
1,Steel,104956.0
2,Composite Compression Molded Fiberglas and Resin,104957.0
1,Aluminum,104964.0
1,Aluminum,104965.0
1,Metal,104970.0
1,Copper and Plastic,104972.0
1,Plastic,104992.0
1,Wood,105008.0
1,Steel,105020.0
1,Stainless Steel,105034.0
1,Copper,105045.0
1,Metal,105054.0
1,Vinyl,105055.0
1,Galvanized Steel,105058.0
1,PVC,105065.0
1,PVC,105067.0
1,Galvanized Steel,105069.0
1,Plastic,105071.0
1,Steel,105081.0
1,Quartz,105087.0
1,Aluminum,105091.0
1,Metal,105092.0
1,Metal. Plastic,105094.0
1,mdf,105096.0
1,Metal,105097.0
1,Composite,105103.0
1,Sainless Steel,105104.0
1,Steel,105106.0
1,Plastic,105115.0
1,PVC,105120.0
1,Metal,105122.0
1,Plastic,105124.0
1,PVC,105130.0
1,porcelain enamel,105150.0
1,PVC,105151.0
1,Plastic,105154.0
1,frp,105157.0
1,Brass,105160.0
1,Plastic,105162.0
1,Vinyl,105163.0
1,Metal,105167.0
1,Vinyl,105170.0
1,Steel,105175.0
1,Cedar,105178.0
1,Plastic,105185.0
1,Steel,105192.0
1,Plastic,105206.0
1,Polycarbonate ABS,105209.0
1,Wood,105231.0
1,Plastic,105238.0
1,Polyester,105245.0
1,Wood,105252.0
1,Metal,105253.0
1,Plastic,105254.0
1,Vinyl,105267.0
1,frp,105268.0
1,rubber,105275.0
1,Laminate,105278.0
1,Wood,105303.0
1,Brass,105308.0
1,Wood,105324.0
1,Stainless Steel,105325.0
1,Wood,105329.0
1,Wood,105330.0
1,PVC,105331.0
1,Rubber,105333.0
1,Vinyl,105336.0
1,Laminate,105340.0
1,mdf,105341.0
1,Steel,105345.0
1,Steel,105348.0
1,Steel,105349.0
1,Steel,105352.0
1,Steel,105353.0
1,Plastic,105361.0
1,Steel,105368.0
1,Aluminum,105370.0
1,Wood,105372.0
1,Plastic,105376.0
1,Steel,105383.0
1,Steel,105384.0
1,Nylon,105387.0
1,Steel,105389.0
1,Brass,105390.0
1,Laminate,105392.0
1,Rubber,105393.0
1,Vinyl,105397.0
1,Solid Brass,105400.0
1,Stainless Steel,105414.0
1,Metal,105419.0
1,Brass,105431.0
1,Wood,105442.0
2,Steel w/ Plastic Metal,105444.0
1,Steel,105446.0
1,Stainless Steel,105451.0
1,Concrete,105469.0
1,Wood,105473.0
1,Vinyl,105475.0
1,PVC,105479.0
1,Thermoplastic,105485.0
1,Aluminum,105487.0
1,PVC,105491.0
1,Vitreous China,105493.0
1,Concrete,105494.0
1,Wood,105496.0
1,Aluminum,105506.0
1,Steel,105515.0
1,Metal,105529.0
1,Metal,105534.0
1,PVC,105535.0
1,Galvanized Steel,105536.0
1,Cast Metal,105544.0
1,PVC,105552.0
1,Plastic,105554.0
1,Aluminum,105555.0
2,Zinc Coated Galvanized Steel,105557.0
1,Brass,105566.0
1,Plastic,105570.0
1,Vinyl,105573.0
1,Steel,105582.0
1,Metal,105585.0
1,Plastic,105587.0
1,Vinyl,105594.0
1,Metal,105596.0
1,Composite,105604.0
1,Aluminum,105609.0
1,Fiberglass,105613.0
1,Zinc,105622.0
1,Composite,105623.0
1,Tinsel over wire frame,105627.0
1,Vinyl,105630.0
1,Vitreous China,105633.0
2,Zinc Coated Galvanized Steel,105634.0
1,Metal,105635.0
1,Vinyl,105636.0
1,Metal,105640.0
1,Steel,105642.0
1,Metal,105652.0
1,Composite,105680.0
1,Stainless Steel,105684.0
1,Vinyl,105687.0
1,Stainless steel,105692.0
1,Nickle-plated chrome,105693.0
1,Metal,105694.0
1,Metal,105702.0
1,Malleable Iron,105715.0
1,Aluminum,105729.0
1,Steel,105736.0
1,Plastic,105751.0
1,Steel,105759.0
1,Fabric,105763.0
1,Brass,105764.0
1,Brass,105767.0
1,Steel,105768.0
1,Metal,105771.0
1,Fiberglass,105777.0
1,Metal,105786.0
1,mdf,105789.0
1,Brass,105792.0
1,Fabric,105797.0
1,Metal,105802.0
1,Tinsel with wire frame,105803.0
1,Solid Brass,105804.0
1,Copper,105806.0
1,Rubber,105809.0
1,Steel,105818.0
1,Thermoplastic,105820.0
1,Metal,105824.0
1,Metal,105825.0
1,PVC,105834.0
1,Nylon,105840.0
1,Vinyl,105845.0
1,Steel,105847.0
1,Brass,105852.0
1,Steel,105876.0
1,Plastic,105885.0
2,Zinc Brass and Zinc,105887.0
1,Metal,105890.0
1,Plastic,105891.0
1,Vinyl,105892.0
1,Steel,105902.0
1,Steel,105906.0
1,Acrylic,105922.0
1,Vitreous China,105938.0
1,Plastic,105939.0
1,Wood,105947.0
1,Aluminum,105951.0
1,Steel,105953.0
1,Steel,105956.0
1,Steel,105960.0
1,PVC,105967.0
1,Metal,105975.0
1,Wood,105983.0
1,Brass,105985.0
1,Plastic,105997.0
1,Acrylic,106006.0
1,Solid Brass,106010.0
1,Steel,106018.0
1,Wood,106030.0
1,Steel,106032.0
1,Stainless Steel,106035.0
1,Steel,106038.0
1,Steel,106041.0
1,Stainless Steel,106044.0
1,Plastic,106046.0
1,PVC,106049.0
1,Steel,106053.0
1,Aluminum,106065.0
1,Wire,106067.0
1,Brass,106069.0
1,Metal,106070.0
1,Laminate,106087.0
1,Acrylic,106088.0
1,Steel,106093.0
1,PVC,106095.0
1,Metal,106103.0
1,Vinyl,106107.0
1,Composite,106108.0
1,Metal,106110.0
1,PVC,106114.0
1,Stainless Steel,106122.0
1,Acrylic,106127.0
1,Plastic,106134.0
1,Galvanized Steel,106142.0
1,Acrylic,106146.0
1,Vinyl,106148.0
1,Vinyl,106154.0
1,Brass,106160.0
1,Vinyl,106163.0
1,PVC,106166.0
1,Wood,106176.0
1,Cast Metal,106184.0
1,Wood,106185.0
1,Plastic,106186.0
1,Galvanized Steel,106190.0
1,Steel,106191.0
1,Wood,106194.0
1,Steel,106196.0
1,Steel,106200.0
1,Vitreous China,106201.0
1,Steel,106202.0
1,Metal and Plastic,106209.0
1,Plastic,106222.0
1,Various,106231.0
1,Composite,106241.0
1,Plastic,106256.0
1,Steel,106259.0
1,Wood,106261.0
1,Nylon,106266.0
1,Metal,106268.0
1,Plastic,106269.0
1,Aluminum,106271.0
1,Steel,106273.0
1,Plastic,106298.0
1,Vinyl,106305.0
1,Fiberglass,106310.0
1,Metal,106312.0
1,Composite,106315.0
1,PVC,106320.0
1,Metal,106324.0
1,Plastic,106329.0
1,Steel,106330.0
1,Metal,106331.0
1,Steel,106332.0
1,Plastic,106337.0
1,Vinyl,106343.0
1,Steel,106344.0
1,Wood,106348.0
1,Steel,106356.0
1,Plastic,106360.0
1,Wood,106366.0
1,PVC,106380.0
1,Copper,106400.0
1,Metal,106403.0
1,Aluminum,106415.0
1,Solid Brass,106424.0
1,Polyethylene,106425.0
2,Composite Engineered quartz composite,106428.0
1,Wood,106430.0
1,Vinyl,106431.0
1,Plastic,106432.0
1,Plastic,106433.0
1,Vitreous China,106453.0
1,Wood,106462.0
1,Vinyl,106469.0
1,Steel,106470.0
1,Galvanized Steel,106474.0
1,Aluminum,106477.0
1,mdf,106478.0
1,Wood,106479.0
1,Steel,106481.0
1,Foam,106487.0
1,Rubber,106488.0
1,Polyurethane,106490.0
1,Steel,106493.0
1,Brass,106495.0
1,Resin,106517.0
1,"Metal, Plastic",106519.0
1,Aluminum,106523.0
1,Steel,106532.0
1,Vinyl,106543.0
1,Aluminum,106546.0
1,Resin,106550.0
1,Metal,106552.0
1,Plastic,106558.0
1,Metal,106559.0
1,Vinyl,106561.0
1,Vinyl,106568.0
1,Steel,106572.0
2,"Laminate Medium Density Fiberboard, paper, Resin (both Acrylic and Melamine), Polyurethane hot metal adhesive and Olefin hot metal adhesive",106584.0
1,Steel,106587.0
1,Wood,106589.0
1,Brass,106599.0
1,Steel,106600.0
1,Wood,106603.0
1,Polyurethane,106608.0
1,PVC,106609.0
1,Plastic,106614.0
2,Laminate Wood Plank Laminate,106615.0
1,Steel,106621.0
1,PVC,106626.0
1,Vinyl,106633.0
1,Steel,106647.0
2,Zinc Coated Galvanized Steel,106648.0
1,Vinyl,106654.0
1,Polymer,106658.0
1,Galvanized Steel,106664.0
1,Wood,106668.0
1,Polyethylene,106671.0
1,Stainless Steel,106677.0
1,Wood,106679.0
1,Concrete,106682.0
1,Steel,106689.0
1,Vinyl,106691.0
1,Galvanized Steel,106703.0
1,Paper,106705.0
1,Metal,106706.0
1,Steel,106715.0
1,Polyester,106716.0
1,Carbon Steel,106717.0
1,PVC,106718.0
1,Brass,106722.0
1,Steel,106728.0
1,Plastic,106735.0
1,Plastic,106739.0
1,Porcelain,106745.0
1,Fiberglass,106752.0
1,Steel,106772.0
1,Ceramic,106779.0
1,Galvanized Steel,106780.0
1,Rubber,106787.0
1,Steel,106791.0
1,Vitreous China,106796.0
1,Composite,106797.0
1,Resin,106802.0
1,PVC,106804.0
1,Steel,106818.0
1,Vinyl,106820.0
1,PVC,106824.0
1,Metal,106835.0
1,Vinyl,106838.0
1,Plastic,106839.0
1,Steel,106841.0
1,Polyethylene,106846.0
1,Acrylic,106852.0
1,Brass,106857.0
1,Wood,106859.0
1,Steel,106860.0
1,Plastic,106867.0
1,Metal,106871.0
1,Nylon,106874.0
1,Wood,106884.0
1,Plastic,106886.0
1,Plastic,106890.0
2,Composite Engineered quartz composite,106894.0
1,Nylon,106905.0
1,PVC,106911.0
1,Galvanized Steel,106914.0
1,Nylon,106920.0
1,Wood,106933.0
1,Wood,106934.0
1,Metal,106940.0
1,Stainless Steel,106953.0
1,Wood,106957.0
1,Wood,106959.0
1,pex,106965.0
1,Steel,106969.0
1,Vinyl,106972.0
1,Vinyl,106973.0
1,Metal,106977.0
1,Vinyl,106980.0
1,Vinyl,106992.0
1,Steel,106993.0
1,Plastic,106997.0
1,Galvanized Steel,107002.0
1,Nylon,107003.0
1,Plastic,107015.0
1,Aluminum,107021.0
1,Cedar,107036.0
1,Glass,107042.0
1,Aluminum,107049.0
1,Metal,107052.0
1,Plastic,107082.0
1,Polyethylene,107092.0
1,Pine,107096.0
1,Laminate,107097.0
1,Vinyl,107105.0
1,Nylon,107109.0
1,Metal,107114.0
1,Fiberglass,107118.0
1,Zinc,107120.0
1,PVC,107124.0
1,Microfiber,107128.0
1,Wood,107135.0
1,Fiberglass,107144.0
1,Steel,107150.0
1,Laminate,107151.0
1,Composite,107156.0
1,Galvanized Steel,107166.0
1,Iron,107172.0
1,PVC,107176.0
1,Plastic,107180.0
1,Wood,107181.0
1,mdf,107182.0
1,Composite,107192.0
1,Steel,107198.0
1,Ceramic,107209.0
1,Plastic,107211.0
1,Concrete,107212.0
1,Concrete,107221.0
1,Metal,107231.0
1,Plastic,107233.0
1,PVC,107235.0
1,Rubber,107246.0
1,Steel,107250.0
1,Aluminum,107255.0
1,Stainless Steel,107257.0
1,Galvanized Steel,107258.0
1,Cast Iron,107260.0
1,Plastic,107261.0
1,Ceramic,107262.0
1,Stainless Steel,107270.0
1,Steel,107275.0
1,mdf,107285.0
1,Galvanized Steel,107286.0
1,LAMINATED PARTICLE BOARD,107287.0
1,Solid Brass,107288.0
1,olefin,107296.0
1,Composite,107298.0
1,Plastic,107300.0
1,Stainless steel,107325.0
1,Steel,107336.0
1,Acrylic,107345.0
1,Plastic and Metal,107353.0
2,Wood Solid Hardwoods & Veneer,107375.0
1,Stone,107387.0
1,Polyethylene,107390.0
1,Plastic,107395.0
1,Laminated Particle Board,107396.0
1,Vinyl,107398.0
1,Steel,107404.0
1,PVC,107422.0
1,Steel,107430.0
1,Plastic,107443.0
1,Cement,107457.0
1,Laminate,107470.0
1,PVC,107481.0
1,Vinyl,107482.0
1,Steel,107486.0
1,Aluminum,107487.0
1,Steel,107491.0
1,Manufactured from certified Environmentally Preferred laminated particle panels.,107493.0
1,Vinyl,107495.0
1,Metal,107499.0
1,Wood,107502.0
1,Plastic,107503.0
1,Composite,107507.0
1,Plastic,107510.0
1,PVC,107514.0
1,Steel,107516.0
1,Copper,107519.0
1,Steel,107520.0
2,HDPE(High Density Polethylene) Polyethylene,107521.0
1,Steel,107530.0
1,Steel,107534.0
1,Vinyl,107536.0
1,Vinyl,107538.0
1,Plastic,107547.0
1,Brass,107553.0
1,Steel,107556.0
1,Steel,107561.0
1,Galvanized Steel,107565.0
1,HDPE(High Density Polethylene),107581.0
1,Paper,107584.0
1,Metal,107585.0
1,PVC,107603.0
1,Vinyl,107605.0
1,Nylon,107607.0
1,Steel,107625.0
1,Steel,107634.0
1,Steel,107640.0
1,Polyester,107651.0
1,Steel,107661.0
1,Steel,107663.0
1,Wood,107671.0
1,Metal,107705.0
1,PVC,107706.0
1,Plastic,107725.0
1,Steel,107735.0
1,PVC,107738.0
1,Vinyl,107744.0
1,Plastic,107752.0
1,Composite,107753.0
1,Polyester,107756.0
1,Plastic,107758.0
1,Metal,107766.0
1,Galvanized Steel,107767.0
1,Metal,107791.0
1,Resin,107792.0
1,Stainless Steel,107793.0
1,Metal,107799.0
1,Metal,107801.0
1,MDF / Composite Wood,107802.0
1,Metal,107808.0
1,Steel,107811.0
1,Steel,107814.0
1,abs,107815.0
1,Steel,107820.0
1,Stainless Steel,107825.0
1,Steel,107832.0
1,Steel,107837.0
1,Metal,107845.0
2,"Laminate Medium Density Fiberboard, paper, Resin (both Acrylic and Melamine), Polyurethane hot metal adhesive and Olefin hot metal adhesive",107847.0
1,Brass,107859.0
1,Metal,107860.0
1,PVC,107872.0
1,Galvanized Steel,107873.0
1,Composite,107890.0
1,abs,107894.0
1,polypropylene,107899.0
1,Polyester,107908.0
2,Zinc Coated Galvanized Steel,107909.0
1,Wood,107911.0
1,Fiberglass,107912.0
1,PVC,107913.0
1,Various,107920.0
1,PVC,107923.0
1,mdf,107925.0
1,Brass,107936.0
1,Rubber,107940.0
1,Steel,107941.0
1,Brass,107947.0
1,Galvanized Steel,107948.0
1,Rubber,107958.0
1,Composite,107979.0
1,PVC,107994.0
1,Stainless Steel,107998.0
1,PVC,108000.0
1,Brass,108009.0
1,Metal,108017.0
1,Vinyl,108019.0
1,Steel,108031.0
1,Brass,108034.0
1,Metal,108040.0
1,Aluminum,108043.0
1,Polypropylene,108051.0
1,Wood,108055.0
1,Steel,108058.0
1,Nylon,108066.0
1,Steel,108067.0
1,Acrylic,108071.0
2,PVC Polyvinyl,108075.0
1,Cardboard,108076.0
1,Fabric,108085.0
1,Metal,108090.0
1,Laminate,108101.0
1,Metal,108103.0
1,Fiberglass,108114.0
1,Vitreous China,108115.0
1,Metal,108117.0
1,Brass,108127.0
1,Aluminum,108132.0
1,Brass,108144.0
1,Steel,108150.0
1,Metal,108151.0
1,PVC,108166.0
1,Plastic,108179.0
1,Plastic,108181.0
1,Plastic,108183.0
1,Steel,108185.0
1,Nylon,108191.0
1,Wood,108194.0
1,Plastic,108195.0
1,Brass,108197.0
1,Galvanized Steel,108201.0
1,Steel,108204.0
1,Steel,108220.0
1,Wood,108229.0
1,Metal,108241.0
1,Wood,108243.0
1,Plastic and Metal,108262.0
1,frp,108264.0
1,Stainless Steel,108265.0
1,Metal,108272.0
1,Galvanized Steel,108298.0
1,Concrete,108300.0
1,Metal,108307.0
1,Quartz,108310.0
1,Steel,108311.0
1,Acrylic,108314.0
1,Plastic,108318.0
1,Steel,108335.0
1,Wood,108338.0
1,Wood,108346.0
1,Aluminum,108353.0
1,Nylon,108354.0
1,Wood,108364.0
1,Wood,108386.0
1,Quartz,108391.0
1,Laminate,108396.0
1,Vitreous China,108409.0
1,Solid Surface,108410.0
1,Steel,108412.0
1,PVC,108419.0
1,Cement,108460.0
1,Plastic,108466.0
1,Metal,108473.0
1,Metal,108477.0
1,Plastic,108487.0
1,Acrylic,108491.0
1,Aluminum,108504.0
1,Plastic,108514.0
1,Wood,108519.0
1,Polyethylene,108520.0
1,Metal,108526.0
1,Ceramic,108528.0
1,Polymer,108529.0
1,Aluminum,108539.0
1,Vinyl,108548.0
1,Laminate,108550.0
1,Resin,108551.0
1,Steel,108564.0
1,Stainless Steel,108566.0
1,Steel,108567.0
1,Plastic,108578.0
1,Rubber,108580.0
1,Nylon,108608.0
1,Metal,108611.0
1,Glass,108613.0
1,Metal,108618.0
1,Aluminum,108621.0
1,Steel,108623.0
1,Vinyl,108641.0
1,Vinyl,108652.0
1,Plastic,108660.0
1,Copper,108661.0
1,Wood,108664.0
1,Aluminum,108677.0
1,Laminate,108679.0
1,Cast Iron,108680.0
1,Metal,108682.0
1,Quartz,108691.0
1,Galvanized Steel,108700.0
1,PVC,108702.0
1,Composite,108704.0
1,Wood,108718.0
1,Galvanized Steel,108725.0
1,Aluminum,108727.0
1,Galvanized Steel,108728.0
1,Copper,108729.0
1,Aluminum,108732.0
1,Metal,108734.0
1,Aluminum,108735.0
1,Paper,108752.0
1,Steel,108753.0
1,Plastic,108763.0
1,frp,108771.0
1,Steel,108778.0
1,Aluminum,108789.0
1,Vinyl,108791.0
1,Metal,108792.0
1,PVC,108793.0
1,Metal,108806.0
1,PVC,108811.0
1,Polyurethane,108820.0
1,Steel,108824.0
1,Aluminum,108838.0
1,Rubber,108845.0
1,Nylon,108850.0
1,Plastic,108856.0
1,Metal,108873.0
1,PVC,108874.0
1,Metal,108875.0
1,Metal,108877.0
1,"MDF, Steel, Glass",108882.0
1,Stainless Steel,108888.0
1,Copper,108898.0
1,Metal,108900.0
1,Acrylic,108916.0
1,Acrylic,108917.0
1,Brass,108927.0
1,Aluminum,108946.0
1,Steel,108947.0
1,Wood,108949.0
1,PVC,108954.0
1,Plastic,108962.0
1,Steel,108963.0
1,Wood,108967.0
1,Metal,108973.0
1,Fabric,108978.0
1,Polyester,108989.0
1,Plastic,108995.0
1,Brass,108998.0
1,Copper,108999.0
1,Metal,109000.0
1,Cedar,109001.0
1,Wood,109010.0
1,Brass,109011.0
1,Metal,109013.0
1,Metal,109015.0
1,Glass,109019.0
1,Plastic,109026.0
1,Cement,109030.0
1,Metal,109032.0
1,Metal,109050.0
1,PVC,109052.0
1,Fiberglass,109056.0
1,Fiberglass,109060.0
1,Plastic,109067.0
1,Wood,109068.0
1,Steel,109075.0
